time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
294.0, 0.795978, 0.660505, 0.954149, 0.679109, 0.897244, 0.954149, 0.691072, 0.912310, 0.691072, 0.908272, 0.731165, 0.716555, 0.939947, 0.746240, 0.930417, 
296.0, 0.794892, 0.660505, 0.954149, 0.679109, 0.897244, 0.954149, 0.691072, 0.912310, 0.691072, 0.908272, 0.727615, 0.716555, 0.939947, 0.743841, 0.930417, 
299.0, 0.792720, 0.654859, 0.954149, 0.674241, 0.897244, 0.954149, 0.686418, 0.912310, 0.686418, 0.908272, 0.720517, 0.707064, 0.939947, 0.739042, 0.930417, 
300.0, 0.790548, 0.649214, 0.954149, 0.669373, 0.897244, 0.954149, 0.681765, 0.912310, 0.681765, 0.908272, 0.716967, 0.702319, 0.939947, 0.734243, 0.930417, 
303.0, 0.789462, 0.646391, 0.954149, 0.666938, 0.897244, 0.954149, 0.679438, 0.912310, 0.679438, 0.908272, 0.716967, 0.702319, 0.939947, 0.734243, 0.930417, 
305.0, 0.788376, 0.643569, 0.954149, 0.664504, 0.897244, 0.954149, 0.677111, 0.912310, 0.677111, 0.908272, 0.716967, 0.702319, 0.939947, 0.734243, 0.930417, 
306.0, 0.787290, 0.640746, 0.954149, 0.662070, 0.897244, 0.954149, 0.674784, 0.912310, 0.674784, 0.908272, 0.713418, 0.697573, 0.939947, 0.731843, 0.930417, 
307.0, 0.784033, 0.632278, 0.954149, 0.654768, 0.897244, 0.954149, 0.667804, 0.912310, 0.667804, 0.908272, 0.709869, 0.692828, 0.939947, 0.727044, 0.930417, 
311.0, 0.782947, 0.629455, 0.954149, 0.652334, 0.897244, 0.954149, 0.665477, 0.912310, 0.665477, 0.908272, 0.706319, 0.692828, 0.939947, 0.724645, 0.930417, 
314.0, 0.781861, 0.626633, 0.954149, 0.649900, 0.897244, 0.954149, 0.663150, 0.912310, 0.663150, 0.908272, 0.702770, 0.692828, 0.939947, 0.722245, 0.930417, 
315.0, 0.780775, 0.626633, 0.950302, 0.649900, 0.897244, 0.950302, 0.663150, 0.909468, 0.663150, 0.905379, 0.702770, 0.692828, 0.939947, 0.722245, 0.930417, 
317.0, 0.779689, 0.623810, 0.950302, 0.647466, 0.897244, 0.950302, 0.660823, 0.909468, 0.660823, 0.905379, 0.699221, 0.688083, 0.939947, 0.719846, 0.930417, 
318.0, 0.778603, 0.623810, 0.950302, 0.647466, 0.894666, 0.950302, 0.660823, 0.906626, 0.660823, 0.905379, 0.699221, 0.688083, 0.939947, 0.717446, 0.930417, 
319.0, 0.777517, 0.623810, 0.950302, 0.647466, 0.894666, 0.950302, 0.660823, 0.906626, 0.660823, 0.905379, 0.695671, 0.688083, 0.939947, 0.715047, 0.930417, 
321.0, 0.776430, 0.623810, 0.950302, 0.647466, 0.892088, 0.950302, 0.660823, 0.906626, 0.660823, 0.905379, 0.692122, 0.683337, 0.939947, 0.712647, 0.930417, 
324.0, 0.775342, 0.620987, 0.950302, 0.645032, 0.892088, 0.950302, 0.658496, 0.906626, 0.658496, 0.905379, 0.688573, 0.678592, 0.939947, 0.710248, 0.930417, 
331.0, 0.774255, 0.618165, 0.950302, 0.642598, 0.892088, 0.950302, 0.656170, 0.906626, 0.656170, 0.905379, 0.685023, 0.673846, 0.939947, 0.707848, 0.930417, 
334.0, 0.773167, 0.615342, 0.950302, 0.640164, 0.892088, 0.950302, 0.653843, 0.906626, 0.653843, 0.905379, 0.685023, 0.673846, 0.939947, 0.707848, 0.930417, 
335.0, 0.770992, 0.612519, 0.946439, 0.637729, 0.889510, 0.946439, 0.651516, 0.903775, 0.651516, 0.902478, 0.681474, 0.669101, 0.934893, 0.705449, 0.925718, 
337.0, 0.769905, 0.612519, 0.946439, 0.637729, 0.886931, 0.946439, 0.651516, 0.900924, 0.651516, 0.902478, 0.681474, 0.669101, 0.934893, 0.703049, 0.925718, 
338.0, 0.768818, 0.609697, 0.946439, 0.635295, 0.886931, 0.946439, 0.649189, 0.900924, 0.649189, 0.902478, 0.681474, 0.669101, 0.934893, 0.700650, 0.925718, 
340.0, 0.767730, 0.609697, 0.946439, 0.635295, 0.884353, 0.946439, 0.649189, 0.900924, 0.649189, 0.902478, 0.677925, 0.664356, 0.934893, 0.698250, 0.925718, 
342.0, 0.766643, 0.609697, 0.946439, 0.635295, 0.884353, 0.946439, 0.646862, 0.900924, 0.646862, 0.899576, 0.677925, 0.664356, 0.934893, 0.698250, 0.925718, 
347.0, 0.765555, 0.606874, 0.946439, 0.632861, 0.884353, 0.946439, 0.644535, 0.900924, 0.644535, 0.899576, 0.677925, 0.664356, 0.934893, 0.698250, 0.925718, 
349.0, 0.764468, 0.604051, 0.946439, 0.630427, 0.884353, 0.946439, 0.642208, 0.900924, 0.642208, 0.899576, 0.674375, 0.659610, 0.934893, 0.695851, 0.925718, 
351.0, 0.763380, 0.604051, 0.946439, 0.630427, 0.881775, 0.946439, 0.642208, 0.900924, 0.642208, 0.899576, 0.674375, 0.659610, 0.934893, 0.695851, 0.925718, 
356.0, 0.762293, 0.604051, 0.946439, 0.630427, 0.881775, 0.946439, 0.642208, 0.900924, 0.642208, 0.899576, 0.670826, 0.659610, 0.934893, 0.695851, 0.925718, 
357.0, 0.759031, 0.601229, 0.946439, 0.625559, 0.881775, 0.946439, 0.637555, 0.900924, 0.637555, 0.899576, 0.667277, 0.654865, 0.934893, 0.691052, 0.925718, 
359.0, 0.759031, 0.601229, 0.946439, 0.625559, 0.881775, 0.946439, 0.637555, 0.900924, 0.637555, 0.899576, 0.667277, 0.654865, 0.934893, 0.691052, 0.925718, 
361.0, 0.757942, 0.601229, 0.946439, 0.623125, 0.881775, 0.946439, 0.635228, 0.900924, 0.635228, 0.896664, 0.667277, 0.654865, 0.934893, 0.691052, 0.925718, 
365.0, 0.755764, 0.595583, 0.946439, 0.618257, 0.881775, 0.946439, 0.630574, 0.900924, 0.630574, 0.893753, 0.667277, 0.654865, 0.929812, 0.691052, 0.916271, 
366.0, 0.754675, 0.595583, 0.946439, 0.618257, 0.881775, 0.946439, 0.630574, 0.898064, 0.630574, 0.893753, 0.667277, 0.654865, 0.929812, 0.688652, 0.916271, 
367.0, 0.754675, 0.595583, 0.946439, 0.618257, 0.881775, 0.946439, 0.630574, 0.898064, 0.630574, 0.893753, 0.667277, 0.654865, 0.929812, 0.688652, 0.916271, 
368.0, 0.752490, 0.595583, 0.946439, 0.618257, 0.879181, 0.946439, 0.630574, 0.898064, 0.630574, 0.893753, 0.660178, 0.650119, 0.929812, 0.683853, 0.916271, 
369.0, 0.752490, 0.595583, 0.946439, 0.618257, 0.879181, 0.946439, 0.630574, 0.898064, 0.630574, 0.893753, 0.660178, 0.650119, 0.929812, 0.683853, 0.916271, 
374.0, 0.751397, 0.595583, 0.946439, 0.618257, 0.879181, 0.946439, 0.630574, 0.898064, 0.630574, 0.893753, 0.660178, 0.650119, 0.929812, 0.683853, 0.916271, 
375.0, 0.750303, 0.595583, 0.946439, 0.618257, 0.876580, 0.946439, 0.630574, 0.895176, 0.630574, 0.893753, 0.660178, 0.650119, 0.929812, 0.681454, 0.916271, 
376.0, 0.749209, 0.592761, 0.946439, 0.615823, 0.876580, 0.946439, 0.628247, 0.895176, 0.628247, 0.893753, 0.656629, 0.645374, 0.929812, 0.679054, 0.916271, 
379.0, 0.747022, 0.589938, 0.946439, 0.613389, 0.873979, 0.946439, 0.625921, 0.895176, 0.625921, 0.893753, 0.649530, 0.640629, 0.929812, 0.674256, 0.916271, 
381.0, 0.745928, 0.587115, 0.946439, 0.610955, 0.873979, 0.946439, 0.623594, 0.895176, 0.623594, 0.893753, 0.649530, 0.640629, 0.929812, 0.674256, 0.916271, 
382.0, 0.744834, 0.587115, 0.946439, 0.610955, 0.871378, 0.946439, 0.623594, 0.895176, 0.623594, 0.893753, 0.645981, 0.635883, 0.929812, 0.671856, 0.916271, 
384.0, 0.743740, 0.587115, 0.942512, 0.610955, 0.868777, 0.942512, 0.623594, 0.892288, 0.623594, 0.890813, 0.645981, 0.635883, 0.924675, 0.671856, 0.911499, 
386.0, 0.742647, 0.584293, 0.942512, 0.608520, 0.868777, 0.942512, 0.621267, 0.892288, 0.621267, 0.890813, 0.645981, 0.635883, 0.924675, 0.669457, 0.911499, 
387.0, 0.741553, 0.584293, 0.942512, 0.606086, 0.868777, 0.942512, 0.618940, 0.892288, 0.618940, 0.887873, 0.645981, 0.635883, 0.924675, 0.669457, 0.911499, 
393.0, 0.738272, 0.581470, 0.942512, 0.603652, 0.866176, 0.942512, 0.616613, 0.889401, 0.616613, 0.887873, 0.642431, 0.635883, 0.924675, 0.664658, 0.911499, 
395.0, 0.737178, 0.578647, 0.942512, 0.601218, 0.866176, 0.942512, 0.614286, 0.889401, 0.614286, 0.887873, 0.638882, 0.631138, 0.924675, 0.662258, 0.911499, 
396.0, 0.734987, 0.575825, 0.942512, 0.598784, 0.863574, 0.942512, 0.611960, 0.889401, 0.611960, 0.887873, 0.631783, 0.621647, 0.924675, 0.657459, 0.911499, 
397.0, 0.733892, 0.573002, 0.942512, 0.596350, 0.863574, 0.942512, 0.609633, 0.889401, 0.609633, 0.884924, 0.631783, 0.621647, 0.924675, 0.657459, 0.906727, 
399.0, 0.732797, 0.573002, 0.942512, 0.593916, 0.863574, 0.942512, 0.607306, 0.889401, 0.607306, 0.884924, 0.631783, 0.621647, 0.924675, 0.655060, 0.906727, 
400.0, 0.730606, 0.573002, 0.942512, 0.593916, 0.858372, 0.942512, 0.607306, 0.886504, 0.607306, 0.884924, 0.631783, 0.621647, 0.924675, 0.652660, 0.906727, 
401.0, 0.729510, 0.570179, 0.942512, 0.591482, 0.858372, 0.942512, 0.604979, 0.886504, 0.604979, 0.884924, 0.628234, 0.621647, 0.924675, 0.650261, 0.906727, 
403.0, 0.728415, 0.567357, 0.942512, 0.589048, 0.858372, 0.942512, 0.602652, 0.886504, 0.602652, 0.881974, 0.628234, 0.621647, 0.924675, 0.650261, 0.901955, 
404.0, 0.728415, 0.567357, 0.942512, 0.589048, 0.858372, 0.942512, 0.602652, 0.886504, 0.602652, 0.881974, 0.628234, 0.621647, 0.924675, 0.650261, 0.901955, 
405.0, 0.727318, 0.567357, 0.938568, 0.589048, 0.858372, 0.938568, 0.602652, 0.883606, 0.602652, 0.879024, 0.628234, 0.621647, 0.924675, 0.650261, 0.901955, 
406.0, 0.726221, 0.564534, 0.938568, 0.586614, 0.858372, 0.938568, 0.600325, 0.883606, 0.600325, 0.879024, 0.624664, 0.616865, 0.924675, 0.647852, 0.901955, 
408.0, 0.725124, 0.561711, 0.938568, 0.584180, 0.858372, 0.938568, 0.597998, 0.883606, 0.597998, 0.879024, 0.624664, 0.616865, 0.924675, 0.645444, 0.901955, 
417.0, 0.722930, 0.558889, 0.938568, 0.581746, 0.855771, 0.938568, 0.595672, 0.880709, 0.595672, 0.879024, 0.624664, 0.616865, 0.924675, 0.643036, 0.901955, 
418.0, 0.721833, 0.558889, 0.934625, 0.581746, 0.853170, 0.934625, 0.595672, 0.877812, 0.595672, 0.876074, 0.624664, 0.616865, 0.919538, 0.643036, 0.897183, 
420.0, 0.720736, 0.558889, 0.934625, 0.579312, 0.853170, 0.934625, 0.593345, 0.877812, 0.593345, 0.876074, 0.624664, 0.616865, 0.919538, 0.640627, 0.897183, 
423.0, 0.720736, 0.558889, 0.934625, 0.579312, 0.853170, 0.934625, 0.593345, 0.877812, 0.593345, 0.876074, 0.624664, 0.616865, 0.919538, 0.640627, 0.897183, 
424.0, 0.719637, 0.556052, 0.934625, 0.576867, 0.853170, 0.934625, 0.591009, 0.877812, 0.591009, 0.876074, 0.624664, 0.616865, 0.919538, 0.640627, 0.897183, 
426.0, 0.719637, 0.556052, 0.934625, 0.576867, 0.853170, 0.934625, 0.591009, 0.877812, 0.591009, 0.876074, 0.624664, 0.616865, 0.919538, 0.640627, 0.897183, 
427.0, 0.719637, 0.556052, 0.934625, 0.576867, 0.853170, 0.934625, 0.591009, 0.877812, 0.591009, 0.876074, 0.624664, 0.616865, 0.919538, 0.640627, 0.897183, 
428.0, 0.718532, 0.553215, 0.934625, 0.574423, 0.853170, 0.934625, 0.588673, 0.877812, 0.588673, 0.876074, 0.624664, 0.616865, 0.914343, 0.640627, 0.892359, 
430.0, 0.717427, 0.550378, 0.934625, 0.571978, 0.853170, 0.934625, 0.586337, 0.877812, 0.586337, 0.876074, 0.621054, 0.612046, 0.914343, 0.638201, 0.892359, 
431.0, 0.717427, 0.550378, 0.934625, 0.571978, 0.853170, 0.934625, 0.586337, 0.877812, 0.586337, 0.876074, 0.621054, 0.612046, 0.914343, 0.638201, 0.892359, 
432.0, 0.716316, 0.550378, 0.930630, 0.571978, 0.850529, 0.930630, 0.586337, 0.874876, 0.586337, 0.873094, 0.621054, 0.612046, 0.909148, 0.638201, 0.887535, 
433.0, 0.715205, 0.550378, 0.930630, 0.571978, 0.850529, 0.930630, 0.586337, 0.874876, 0.586337, 0.873094, 0.621054, 0.612046, 0.909148, 0.638201, 0.887535, 
434.0, 0.714095, 0.547526, 0.930630, 0.569524, 0.850529, 0.930630, 0.583991, 0.874876, 0.583991, 0.873094, 0.621054, 0.612046, 0.909148, 0.635755, 0.887535, 
436.0, 0.712984, 0.544674, 0.930630, 0.567069, 0.850529, 0.930630, 0.581646, 0.874876, 0.581646, 0.873094, 0.621054, 0.612046, 0.909148, 0.635755, 0.887535, 
437.0, 0.712984, 0.544674, 0.930630, 0.567069, 0.850529, 0.930630, 0.581646, 0.874876, 0.581646, 0.873094, 0.621054, 0.612046, 0.909148, 0.635755, 0.887535, 
438.0, 0.711872, 0.544674, 0.930630, 0.567069, 0.850529, 0.930630, 0.581646, 0.874876, 0.581646, 0.873094, 0.617422, 0.607188, 0.909148, 0.633310, 0.887535, 
439.0, 0.710758, 0.541822, 0.930630, 0.564614, 0.850529, 0.930630, 0.579291, 0.874876, 0.579291, 0.873094, 0.613790, 0.607188, 0.909148, 0.630865, 0.887535, 
440.0, 0.709644, 0.541822, 0.930630, 0.562159, 0.850529, 0.930630, 0.576936, 0.874876, 0.576936, 0.870104, 0.613790, 0.607188, 0.909148, 0.630865, 0.887535, 
443.0, 0.709644, 0.541822, 0.930630, 0.562159, 0.850529, 0.930630, 0.576936, 0.874876, 0.576936, 0.870104, 0.613790, 0.607188, 0.909148, 0.630865, 0.887535, 
444.0, 0.708528, 0.538971, 0.930630, 0.562159, 0.850529, 0.930630, 0.574582, 0.874876, 0.574582, 0.870104, 0.613790, 0.607188, 0.909148, 0.630865, 0.887535, 
446.0, 0.707412, 0.538971, 0.930630, 0.559704, 0.850529, 0.930630, 0.572227, 0.874876, 0.572227, 0.870104, 0.613790, 0.607188, 0.909148, 0.628420, 0.887535, 
447.0, 0.706295, 0.538971, 0.930630, 0.559704, 0.847862, 0.930630, 0.572227, 0.871921, 0.572227, 0.870104, 0.613790, 0.607188, 0.909148, 0.625974, 0.887535, 
449.0, 0.706295, 0.538971, 0.930630, 0.559704, 0.847862, 0.930630, 0.572227, 0.871921, 0.572227, 0.870104, 0.613790, 0.607188, 0.909148, 0.625974, 0.887535, 
450.0, 0.705175, 0.536119, 0.930630, 0.557249, 0.847862, 0.930630, 0.569872, 0.871921, 0.569872, 0.870104, 0.610158, 0.602331, 0.909148, 0.623529, 0.887535, 
451.0, 0.702937, 0.536119, 0.922573, 0.557249, 0.845188, 0.922573, 0.569872, 0.866009, 0.569872, 0.864083, 0.610158, 0.602331, 0.903923, 0.623529, 0.882659, 
455.0, 0.701817, 0.536119, 0.922573, 0.557249, 0.842513, 0.922573, 0.569872, 0.866009, 0.569872, 0.864083, 0.606526, 0.597473, 0.903923, 0.621084, 0.882659, 
456.0, 0.699579, 0.536119, 0.918544, 0.557249, 0.837164, 0.918544, 0.569872, 0.863054, 0.569872, 0.858061, 0.606526, 0.597473, 0.903923, 0.621084, 0.882659, 
457.0, 0.697340, 0.536119, 0.918544, 0.554795, 0.837164, 0.918544, 0.567517, 0.863054, 0.567517, 0.855051, 0.606526, 0.597473, 0.903923, 0.621084, 0.882659, 
458.0, 0.695101, 0.533267, 0.918544, 0.552340, 0.837164, 0.918544, 0.565162, 0.863054, 0.565162, 0.855051, 0.602894, 0.597473, 0.903923, 0.618639, 0.882659, 
461.0, 0.693982, 0.530416, 0.918544, 0.549885, 0.837164, 0.918544, 0.562807, 0.863054, 0.562807, 0.855051, 0.599262, 0.592616, 0.903923, 0.616194, 0.882659, 
464.0, 0.692863, 0.530416, 0.918544, 0.549885, 0.834489, 0.918544, 0.562807, 0.863054, 0.562807, 0.855051, 0.595630, 0.587758, 0.903923, 0.613748, 0.882659, 
465.0, 0.691743, 0.530416, 0.918544, 0.549885, 0.834489, 0.918544, 0.562807, 0.860098, 0.562807, 0.855051, 0.595630, 0.587758, 0.903923, 0.613748, 0.882659, 
466.0, 0.690624, 0.530416, 0.914516, 0.549885, 0.831814, 0.914516, 0.562807, 0.857142, 0.562807, 0.852040, 0.595630, 0.587758, 0.898698, 0.613748, 0.877782, 
468.0, 0.690624, 0.530416, 0.914516, 0.549885, 0.831814, 0.914516, 0.562807, 0.857142, 0.562807, 0.852040, 0.595630, 0.587758, 0.898698, 0.613748, 0.877782, 
470.0, 0.689503, 0.527549, 0.914516, 0.547419, 0.831814, 0.914516, 0.560443, 0.857142, 0.560443, 0.852040, 0.595630, 0.587758, 0.898698, 0.611303, 0.877782, 
471.0, 0.687261, 0.524681, 0.910487, 0.544953, 0.829140, 0.910487, 0.558078, 0.854187, 0.558078, 0.849029, 0.591998, 0.582901, 0.898698, 0.608858, 0.877782, 
474.0, 0.687261, 0.524681, 0.910487, 0.544953, 0.829140, 0.910487, 0.558078, 0.854187, 0.558078, 0.849029, 0.591998, 0.582901, 0.898698, 0.608858, 0.877782, 
475.0, 0.686138, 0.524681, 0.910487, 0.544953, 0.829140, 0.910487, 0.558078, 0.854187, 0.558078, 0.849029, 0.588344, 0.578043, 0.898698, 0.606403, 0.877782, 
477.0, 0.683892, 0.524681, 0.906458, 0.544953, 0.823791, 0.906458, 0.558078, 0.848276, 0.558078, 0.846018, 0.588344, 0.578043, 0.898698, 0.603948, 0.877782, 
478.0, 0.682767, 0.521799, 0.906458, 0.542476, 0.823791, 0.906458, 0.555703, 0.848276, 0.555703, 0.846018, 0.584690, 0.573186, 0.898698, 0.601483, 0.877782, 
479.0, 0.681638, 0.521799, 0.906458, 0.542476, 0.821098, 0.906458, 0.555703, 0.848276, 0.555703, 0.846018, 0.581035, 0.573186, 0.898698, 0.599018, 0.877782, 
480.0, 0.680510, 0.521799, 0.906458, 0.542476, 0.818406, 0.906458, 0.555703, 0.845299, 0.555703, 0.846018, 0.581035, 0.573186, 0.898698, 0.596553, 0.877782, 
481.0, 0.679381, 0.521799, 0.902412, 0.542476, 0.815714, 0.902412, 0.555703, 0.842323, 0.555703, 0.842986, 0.581035, 0.573186, 0.898698, 0.596553, 0.877782, 
487.0, 0.678253, 0.518916, 0.902412, 0.539988, 0.815714, 0.902412, 0.553318, 0.842323, 0.553318, 0.842986, 0.577381, 0.568328, 0.898698, 0.594087, 0.877782, 
488.0, 0.677124, 0.516033, 0.902412, 0.537499, 0.815714, 0.902412, 0.550933, 0.842323, 0.550933, 0.842986, 0.577381, 0.568328, 0.898698, 0.594087, 0.877782, 
489.0, 0.675996, 0.513150, 0.902412, 0.537499, 0.815714, 0.902412, 0.548548, 0.842323, 0.548548, 0.842986, 0.577381, 0.568328, 0.893442, 0.594087, 0.872878, 
493.0, 0.674867, 0.510267, 0.902412, 0.535011, 0.815714, 0.902412, 0.546163, 0.842323, 0.546163, 0.842986, 0.573727, 0.563471, 0.893442, 0.591622, 0.872878, 
495.0, 0.673737, 0.510267, 0.902412, 0.535011, 0.813013, 0.902412, 0.546163, 0.842323, 0.546163, 0.839943, 0.573727, 0.563471, 0.893442, 0.591622, 0.867947, 
498.0, 0.672606, 0.510267, 0.898347, 0.535011, 0.810312, 0.898347, 0.546163, 0.839336, 0.546163, 0.836900, 0.573727, 0.563471, 0.888156, 0.591622, 0.863015, 
500.0, 0.671476, 0.507384, 0.898347, 0.532522, 0.810312, 0.898347, 0.543778, 0.839336, 0.543778, 0.836900, 0.570073, 0.558613, 0.888156, 0.589157, 0.863015, 
502.0, 0.670345, 0.507384, 0.898347, 0.532522, 0.807611, 0.898347, 0.543778, 0.839336, 0.543778, 0.836900, 0.566418, 0.553756, 0.888156, 0.586692, 0.863015, 
503.0, 0.669215, 0.507384, 0.898347, 0.532522, 0.807611, 0.898347, 0.543778, 0.836349, 0.543778, 0.836900, 0.566418, 0.553756, 0.888156, 0.584227, 0.863015, 
504.0, 0.668085, 0.504501, 0.898347, 0.532522, 0.807611, 0.898347, 0.541393, 0.836349, 0.541393, 0.836900, 0.562764, 0.553756, 0.888156, 0.584227, 0.863015, 
505.0, 0.665824, 0.501619, 0.894282, 0.530034, 0.804910, 0.894282, 0.539008, 0.833362, 0.539008, 0.833856, 0.559110, 0.548898, 0.888156, 0.581762, 0.863015, 
506.0, 0.665824, 0.501619, 0.894282, 0.530034, 0.804910, 0.894282, 0.539008, 0.833362, 0.539008, 0.833856, 0.559110, 0.548898, 0.888156, 0.581762, 0.863015, 
508.0, 0.664689, 0.501619, 0.894282, 0.530034, 0.804910, 0.894282, 0.539008, 0.833362, 0.539008, 0.830813, 0.559110, 0.548898, 0.888156, 0.581762, 0.863015, 
509.0, 0.662421, 0.501619, 0.894282, 0.527534, 0.802200, 0.894282, 0.536613, 0.833362, 0.536613, 0.827770, 0.555455, 0.544041, 0.888156, 0.579286, 0.863015, 
512.0, 0.661287, 0.501619, 0.890217, 0.527534, 0.799490, 0.890217, 0.536613, 0.830375, 0.536613, 0.824727, 0.555455, 0.544041, 0.882869, 0.579286, 0.858084, 
515.0, 0.657884, 0.495853, 0.890217, 0.522534, 0.799490, 0.890217, 0.531821, 0.830375, 0.531821, 0.824727, 0.544492, 0.534326, 0.882869, 0.571860, 0.858084, 
517.0, 0.656749, 0.492970, 0.890217, 0.520033, 0.799490, 0.890217, 0.529426, 0.830375, 0.529426, 0.824727, 0.544492, 0.534326, 0.882869, 0.571860, 0.858084, 
518.0, 0.655615, 0.490087, 0.890217, 0.517533, 0.799490, 0.890217, 0.527030, 0.830375, 0.527030, 0.824727, 0.540838, 0.529468, 0.882869, 0.569384, 0.858084, 
522.0, 0.654481, 0.487204, 0.890217, 0.515033, 0.799490, 0.890217, 0.524635, 0.830375, 0.524635, 0.824727, 0.540838, 0.529468, 0.882869, 0.566909, 0.858084, 
531.0, 0.653347, 0.484321, 0.890217, 0.512533, 0.799490, 0.890217, 0.522239, 0.830375, 0.522239, 0.821683, 0.540838, 0.529468, 0.882869, 0.566909, 0.858084, 
536.0, 0.652212, 0.484321, 0.890217, 0.512533, 0.796780, 0.890217, 0.522239, 0.830375, 0.522239, 0.821683, 0.537184, 0.524611, 0.882869, 0.564433, 0.858084, 
539.0, 0.652212, 0.484321, 0.890217, 0.512533, 0.796780, 0.890217, 0.522239, 0.830375, 0.522239, 0.821683, 0.537184, 0.524611, 0.882869, 0.564433, 0.858084, 
542.0, 0.651076, 0.484321, 0.890217, 0.512533, 0.794069, 0.890217, 0.522239, 0.827388, 0.522239, 0.821683, 0.537184, 0.524611, 0.882869, 0.561957, 0.858084, 
543.0, 0.649940, 0.481438, 0.890217, 0.510020, 0.794069, 0.890217, 0.519832, 0.827388, 0.519832, 0.821683, 0.537184, 0.524611, 0.882869, 0.559482, 0.858084, 
544.0, 0.646531, 0.475673, 0.886152, 0.504996, 0.791359, 0.886152, 0.515019, 0.824401, 0.515019, 0.818629, 0.529875, 0.524611, 0.877582, 0.554531, 0.853152, 
545.0, 0.643122, 0.472790, 0.878022, 0.502483, 0.785939, 0.878022, 0.512612, 0.818427, 0.512612, 0.809465, 0.529875, 0.524611, 0.877582, 0.554531, 0.853152, 
554.0, 0.641986, 0.469907, 0.878022, 0.499971, 0.785939, 0.878022, 0.510206, 0.818427, 0.510206, 0.809465, 0.529875, 0.524611, 0.877582, 0.554531, 0.853152, 
561.0, 0.640850, 0.469907, 0.873957, 0.499971, 0.785939, 0.873957, 0.510206, 0.815440, 0.510206, 0.806410, 0.529875, 0.524611, 0.877582, 0.554531, 0.853152, 
562.0, 0.640850, 0.469907, 0.873957, 0.499971, 0.785939, 0.873957, 0.510206, 0.815440, 0.510206, 0.806410, 0.529875, 0.524611, 0.877582, 0.554531, 0.853152, 
565.0, 0.639711, 0.467006, 0.873957, 0.497446, 0.785939, 0.873957, 0.507788, 0.815440, 0.507788, 0.806410, 0.529875, 0.524611, 0.877582, 0.554531, 0.853152, 
573.0, 0.638573, 0.467006, 0.873957, 0.497446, 0.783229, 0.873957, 0.507788, 0.815440, 0.507788, 0.806410, 0.529875, 0.524611, 0.877582, 0.552044, 0.853152, 
575.0, 0.636297, 0.467006, 0.873957, 0.494921, 0.780519, 0.873957, 0.505370, 0.815440, 0.505370, 0.803356, 0.526195, 0.519753, 0.877582, 0.549557, 0.853152, 
577.0, 0.635158, 0.467006, 0.873957, 0.494921, 0.777809, 0.873957, 0.505370, 0.815440, 0.505370, 0.803356, 0.522516, 0.514896, 0.877582, 0.547071, 0.853152, 
579.0, 0.632882, 0.467006, 0.869892, 0.494921, 0.775099, 0.869892, 0.505370, 0.812453, 0.505370, 0.800301, 0.522516, 0.514896, 0.877582, 0.547071, 0.853152, 
582.0, 0.631742, 0.464106, 0.869892, 0.492395, 0.775099, 0.869892, 0.502952, 0.812453, 0.502952, 0.800301, 0.518836, 0.510038, 0.877582, 0.544573, 0.853152, 
585.0, 0.629461, 0.464106, 0.865827, 0.489870, 0.772379, 0.865827, 0.500534, 0.809455, 0.500534, 0.797247, 0.518836, 0.510038, 0.877582, 0.542074, 0.853152, 
587.0, 0.628321, 0.464106, 0.865827, 0.487345, 0.772379, 0.865827, 0.498116, 0.809455, 0.498116, 0.794192, 0.518836, 0.510038, 0.872296, 0.542074, 0.848221, 
590.0, 0.627180, 0.461205, 0.865827, 0.484820, 0.772379, 0.865827, 0.495698, 0.809455, 0.495698, 0.794192, 0.515156, 0.505181, 0.872296, 0.539576, 0.848221, 
592.0, 0.624900, 0.455404, 0.865827, 0.479770, 0.772379, 0.865827, 0.490862, 0.809455, 0.490862, 0.794192, 0.507797, 0.495466, 0.872296, 0.534580, 0.848221, 
593.0, 0.623759, 0.455404, 0.865827, 0.479770, 0.769659, 0.865827, 0.490862, 0.809455, 0.490862, 0.794192, 0.504117, 0.490608, 0.872296, 0.532082, 0.848221, 
594.0, 0.622619, 0.455404, 0.865827, 0.479770, 0.766940, 0.865827, 0.490862, 0.806457, 0.490862, 0.794192, 0.504117, 0.490608, 0.872296, 0.529584, 0.848221, 
596.0, 0.621479, 0.455404, 0.865827, 0.479770, 0.764220, 0.865827, 0.490862, 0.806457, 0.490862, 0.794192, 0.500438, 0.485751, 0.872296, 0.527086, 0.848221, 
598.0, 0.620338, 0.452503, 0.865827, 0.477245, 0.764220, 0.865827, 0.488444, 0.806457, 0.488444, 0.794192, 0.496758, 0.480893, 0.872296, 0.524588, 0.848221, 
599.0, 0.619198, 0.452503, 0.865827, 0.474720, 0.764220, 0.865827, 0.486025, 0.806457, 0.486025, 0.791137, 0.496758, 0.480893, 0.872296, 0.524588, 0.848221, 
601.0, 0.618058, 0.449602, 0.865827, 0.472195, 0.764220, 0.865827, 0.483607, 0.806457, 0.483607, 0.791137, 0.493078, 0.476036, 0.872296, 0.522090, 0.848221, 
602.0, 0.616917, 0.449602, 0.861762, 0.472195, 0.761500, 0.861762, 0.483607, 0.803459, 0.483607, 0.788083, 0.493078, 0.476036, 0.872296, 0.522090, 0.848221, 
